sample_id,category,system_id,display_label,protocol_id,protocol_label,candidate_stage,compiled,compile_status,compile_failure_class,attempts_used,repair_attempted,reference_pdf,reference_sha256,candidate_pdf,candidate_sha256,metric_source_csv,metric_source_evidence_json,metric_v2_status,strict_word_f1,compatibility_word_f1,number_f1,operator_f1,citation_f1,matched_word_reference_coverage,token_center_displacement_q90,block_transport_combined_similarity,text_ltsim_page_macro,reading_order_tau,style_coverage_hmean,unregistered_ink_f1,unregistered_ssim,page_count_delta,page_break_f1,canvas_exact_size_rate
05_tables_simple_020,05_tables_simple,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,attempt_1,True,compiled,,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,a6d2ce9b1a950481adc91a06e591cc05af0fc4a8f1621e5a173ba3e9bd68162e,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_020/output.pdf,6d370e5d20e4ac6bd8e3c07379c063a3ccb5b741db8c8623d7d9f2cfa7e0baac,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_020.json,scored,0.9373474369406022,0.9373474369406022,0.7499999999999999,1.0,1.0,0.993103448275862,0.1400934366584647,0.5101517465362658,0.6910724123389631,0.33333333333333337,0.9373474369406022,0.15739961197449862,,0,0.5714285714285715,0.0
05_tables_simple_020,05_tables_simple,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,a6d2ce9b1a950481adc91a06e591cc05af0fc4a8f1621e5a173ba3e9bd68162e,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_020/pandoc.pdf,fe38ab02ec7427bc719e2850570961e685ee4f064b5ec7219f936f527ae639aa,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_020__pandoc.json,scored,0.06010016694490818,0.06010016694490818,0.18181818181818182,1.0,1.0,0.03103448275862069,0.19511549131164835,0.4133143521323928,0.6690073639423195,,0.06010016694490818,0.0,,-2,1.0,0.0
05_tables_simple_020,05_tables_simple,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,a6d2ce9b1a950481adc91a06e591cc05af0fc4a8f1621e5a173ba3e9bd68162e,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_020/tylax.pdf,ef6b3e09ca6307874695e2de20e51f1ea267ce65de59618ba52bac9999574024,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_020__tylax.json,scored,0.11021069692058347,0.11021069692058347,0.7058823529411764,1.0,1.0,0.05862068965517241,0.11821401330655629,0.4165686646444766,0.7079616407429913,1.0,0.11021069692058347,0.012107218636359586,,-2,0.0,0.0
05_tables_simple_020,05_tables_simple,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_020/reference.pdf,a6d2ce9b1a950481adc91a06e591cc05af0fc4a8f1621e5a173ba3e9bd68162e,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_020/typetex.pdf,fe38ab02ec7427bc719e2850570961e685ee4f064b5ec7219f936f527ae639aa,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_020__typetex.json,scored,0.06010016694490818,0.06010016694490818,0.18181818181818182,1.0,1.0,0.03103448275862069,0.19511549131164835,0.4133143521323928,0.6690073639423195,,0.06010016694490818,0.0,,-2,1.0,0.0
05_tables_simple_024,05_tables_simple,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,True,compiled,,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,c75841bfd92c6f3c1d9b45237cb13301fa27d54bdc7de9abb423fd0cfd7cab0a,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_024/output.pdf,bc6d48c9c5b7418eba82142d95d0771cef5cc5fd3f1a6bb87e988e99ea4e5f46,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_024.json,scored,0.7737704918032787,0.7803278688524591,0.7500000000000001,0.9565217391304348,1.0,0.9794238683127572,0.46771629849838003,0.5169724721568734,0.6915804934160397,0.0,0.7803278688524591,0.09885151794590648,,0,0.0,0.0
05_tables_simple_024,05_tables_simple,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,attempt_1,True,compiled,,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,c75841bfd92c6f3c1d9b45237cb13301fa27d54bdc7de9abb423fd0cfd7cab0a,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_024/output.pdf,bc6d48c9c5b7418eba82142d95d0771cef5cc5fd3f1a6bb87e988e99ea4e5f46,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_024.json,scored,0.7737704918032787,0.7803278688524591,0.7500000000000001,0.9565217391304348,1.0,0.9794238683127572,0.46771629849838003,0.5169724721568734,0.6915804934160397,0.0,0.7803278688524591,0.09885151794590648,,0,0.0,0.0
05_tables_simple_024,05_tables_simple,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,c75841bfd92c6f3c1d9b45237cb13301fa27d54bdc7de9abb423fd0cfd7cab0a,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_024/pandoc.pdf,6fbb315846810d4d04e3e8770687371b82fc6bcd50b41d9a84c344d70f2f654b,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_024__pandoc.json,scored,0.14503816793893132,0.14503816793893132,0.021052631578947368,0.0,1.0,0.07818930041152264,0.1879503464751818,0.44754764822056486,0.6690073639423195,,0.14503816793893132,0.0,,-2,1.0,0.0
05_tables_simple_024,05_tables_simple,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,c75841bfd92c6f3c1d9b45237cb13301fa27d54bdc7de9abb423fd0cfd7cab0a,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_024/tylax.pdf,6b0e67971e565a219a95db739b676ab4c026c933ea48e1df38556d7583fd608c,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_024__tylax.json,scored,0.24285714285714288,0.24285714285714288,0.1188118811881188,0.0,1.0,0.13991769547325103,0.1424576216849776,0.45158335971552643,0.7076326692233111,1.0,0.24285714285714288,0.01216754162445379,,-2,1.0,0.0
05_tables_simple_024,05_tables_simple,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_024/reference.pdf,c75841bfd92c6f3c1d9b45237cb13301fa27d54bdc7de9abb423fd0cfd7cab0a,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_024/typetex.pdf,6fbb315846810d4d04e3e8770687371b82fc6bcd50b41d9a84c344d70f2f654b,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_024__typetex.json,scored,0.14503816793893132,0.14503816793893132,0.021052631578947368,0.0,1.0,0.07818930041152264,0.1879503464751818,0.44754764822056486,0.6690073639423195,,0.14503816793893132,0.0,,-2,1.0,0.0
05_tables_simple_025,05_tables_simple,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,False,failed,general_syntax,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,044950aa398e5f9521378878829898d95ff84050b5679d5a9841f385eacfce57,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
05_tables_simple_025,05_tables_simple,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,attempt_2_repair,True,compiled,,2,True,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,044950aa398e5f9521378878829898d95ff84050b5679d5a9841f385eacfce57,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/05_tables_simple_025/output.pdf,fdbed55bbdf55234558b8899c0861252f1d710ab64e62f419208911bb39fe3b7,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_025.json,scored,0.7728026533996682,0.7794361525704809,0.7500000000000001,0.8235294117647058,1.0,0.975103734439834,0.4662078009273838,0.5174158990826178,0.6923973951277084,0.0,0.7794361525704809,0.09267938844938438,,0,0.0,0.0
05_tables_simple_025,05_tables_simple,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,044950aa398e5f9521378878829898d95ff84050b5679d5a9841f385eacfce57,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_025/pandoc.pdf,6fbb315846810d4d04e3e8770687371b82fc6bcd50b41d9a84c344d70f2f654b,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_025__pandoc.json,scored,0.14615384615384616,0.14615384615384616,0.021052631578947368,0.0,1.0,0.07883817427385892,0.1879503464751818,0.4462150627508797,0.6690073639423195,,0.14615384615384616,0.0,,-2,1.0,0.0
05_tables_simple_025,05_tables_simple,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,044950aa398e5f9521378878829898d95ff84050b5679d5a9841f385eacfce57,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_025/tylax.pdf,6e71fec23e18f63737a43d3cc32572f261b3a08f9e2e850f5e09557f3d7e4e37,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_025__tylax.json,scored,0.2446043165467626,0.2446043165467626,0.1188118811881188,0.0,1.0,0.14107883817427386,0.1424576216849776,0.45044210541187246,0.7076326692233111,1.0,0.2446043165467626,0.012180957393541482,,-2,1.0,0.0
05_tables_simple_025,05_tables_simple,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_025/reference.pdf,044950aa398e5f9521378878829898d95ff84050b5679d5a9841f385eacfce57,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_025/typetex.pdf,6fbb315846810d4d04e3e8770687371b82fc6bcd50b41d9a84c344d70f2f654b,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_025__typetex.json,scored,0.14615384615384616,0.14615384615384616,0.021052631578947368,0.0,1.0,0.07883817427385892,0.1879503464751818,0.4462150627508797,0.6690073639423195,,0.14615384615384616,0.0,,-2,1.0,0.0
05_tables_simple_027,05_tables_simple,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,False,failed,general_syntax,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,1bdfb48082e70b4b7048d390993b29b4909b99ecf643a2d625c15117d8096d6d,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
05_tables_simple_027,05_tables_simple,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,no_compiled_pdf,False,failed,general_syntax,2,True,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,1bdfb48082e70b4b7048d390993b29b4909b99ecf643a2d625c15117d8096d6d,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
05_tables_simple_027,05_tables_simple,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,1bdfb48082e70b4b7048d390993b29b4909b99ecf643a2d625c15117d8096d6d,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_027/pandoc.pdf,6fbb315846810d4d04e3e8770687371b82fc6bcd50b41d9a84c344d70f2f654b,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_027__pandoc.json,scored,0.08616780045351474,0.08616780045351474,0.011627906976744186,0.0,1.0,0.045023696682464455,0.1879503464751818,0.4294762056970934,0.6690073639423195,,0.08616780045351474,0.0,,-2,1.0,0.0
05_tables_simple_027,05_tables_simple,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,1bdfb48082e70b4b7048d390993b29b4909b99ecf643a2d625c15117d8096d6d,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_027/tylax.pdf,461d427015f51e168ae70754d753d71ae0dcd36a7f41a7c0d24d3fc11c83173e,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_027__tylax.json,scored,0.14814814814814814,0.14814814814814814,0.06741573033707865,0.0,1.0,0.08056872037914692,0.1424576216849776,0.43651696748098046,0.7076326692233111,1.0,0.14814814814814814,0.012176482184598133,,-2,0.0,0.0
05_tables_simple_027,05_tables_simple,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_027/reference.pdf,1bdfb48082e70b4b7048d390993b29b4909b99ecf643a2d625c15117d8096d6d,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_027/typetex.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_027__typetex.json,scored,0.08616780045351474,0.08616780045351474,0.011627906976744186,0.0,1.0,0.045023696682464455,0.1879503464751818,0.4294762056970934,0.6690073639423195,,0.08616780045351474,0.0,,-2,1.0,0.0
05_tables_simple_028,05_tables_simple,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,False,failed,reference_or_label,1,False,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,cb043fdff3db39eb1580380f2b252e3ccf8d1a03b5ad89a4ae1d4652c5d77eb0,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
05_tables_simple_028,05_tables_simple,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,no_compiled_pdf,False,failed,unknown_symbol_or_function,2,True,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,cb043fdff3db39eb1580380f2b252e3ccf8d1a03b5ad89a4ae1d4652c5d77eb0,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
05_tables_simple_028,05_tables_simple,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,cb043fdff3db39eb1580380f2b252e3ccf8d1a03b5ad89a4ae1d4652c5d77eb0,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_028/pandoc.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_028__pandoc.json,scored,0.07422680412371134,0.07422680412371134,0.005617977528089888,0.0,1.0,0.03862660944206009,0.19511549131164835,0.4102791977070824,0.6454458499603472,,0.07422680412371134,0.0,,-1,1.0,0.0
05_tables_simple_028,05_tables_simple,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,cb043fdff3db39eb1580380f2b252e3ccf8d1a03b5ad89a4ae1d4652c5d77eb0,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_028/tylax.pdf,3e3c7c28280dd0bb232c70a07e66f38de61ae52fcdfe79cff261149fcb465538,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_028__tylax.json,scored,0.13518886679920478,0.13518886679920478,0.03314917127071823,0.0,1.0,0.07296137339055794,0.1424576216849776,0.412503677622025,0.650995764535731,1.0,0.13518886679920478,0.0055274088663233275,,-1,0.0,0.0
05_tables_simple_028,05_tables_simple,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/05_tables_simple/05_tables_simple_028/reference.pdf,cb043fdff3db39eb1580380f2b252e3ccf8d1a03b5ad89a4ae1d4652c5d77eb0,results/latex_benchmark_v0/05_tables_simple/05_tables_simple_028/typetex.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/05_tables_simple_028__typetex.json,scored,0.07422680412371134,0.07422680412371134,0.005617977528089888,0.0,1.0,0.03862660944206009,0.19511549131164835,0.4102791977070824,0.6454458499603472,,0.07422680412371134,0.0,,-1,1.0,0.0
06_tables_moderate_002,06_tables_moderate,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,True,compiled,,1,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,983d909b12628929e41ec7343032c192a6d97f75010d40e295a3f074b1579447,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_002/output.pdf,5d5cef5d18b39b6c847ba7ecadc852b5a78dda04190286d1c1c57216bd35b9b4,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_002.json,scored,0.7090719499478625,0.7090719499478625,0.6879795396419437,0.5714285714285715,1.0,0.9941520467836257,0.15311813462979149,0.5329433981115728,0.6942287137518953,0.19999999999999996,0.7090719499478625,0.17091848832264997,,0,0.5714285714285715,0.0
06_tables_moderate_002,06_tables_moderate,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,attempt_1,True,compiled,,1,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,983d909b12628929e41ec7343032c192a6d97f75010d40e295a3f074b1579447,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_002/output.pdf,5d5cef5d18b39b6c847ba7ecadc852b5a78dda04190286d1c1c57216bd35b9b4,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_002.json,scored,0.7090719499478625,0.7090719499478625,0.6879795396419437,0.5714285714285715,1.0,0.9941520467836257,0.15311813462979149,0.5329433981115728,0.6942287137518953,0.19999999999999996,0.7090719499478625,0.17091848832264997,,0,0.5714285714285715,0.0
06_tables_moderate_002,06_tables_moderate,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,983d909b12628929e41ec7343032c192a6d97f75010d40e295a3f074b1579447,results/latex_benchmark_v0/06_tables_moderate/06_tables_moderate_002/pandoc.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/06_tables_moderate_002__pandoc.json,scored,0.09972299168975068,0.09972299168975068,0.007380073800738007,0.0,1.0,0.05263157894736842,0.19511549615466497,0.4301549758038117,0.6693753871904314,,0.09972299168975068,0.0,,-2,1.0,0.0
06_tables_moderate_002,06_tables_moderate,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,983d909b12628929e41ec7343032c192a6d97f75010d40e295a3f074b1579447,results/latex_benchmark_v0/06_tables_moderate/06_tables_moderate_002/tylax.pdf,142cf328590777ff06aeeefad3c6b47b44f4aa70faaecffeec2d7669bbe7d0ce,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/06_tables_moderate_002__tylax.json,scored,0.17941952506596304,0.17941952506596304,0.04332129963898917,0.0,1.0,0.09941520467836257,0.14246213933627103,0.43396493242057943,0.7099981451869661,1.0,0.17941952506596304,0.010804839379952816,,-2,0.0,0.0
06_tables_moderate_002,06_tables_moderate,typetex,TypeTeX,deterministic_typetex_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_002/reference.pdf,983d909b12628929e41ec7343032c192a6d97f75010d40e295a3f074b1579447,results/latex_benchmark_v0/06_tables_moderate/06_tables_moderate_002/typetex.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/06_tables_moderate_002__typetex.json,scored,0.09972299168975068,0.09972299168975068,0.007380073800738007,0.0,1.0,0.05263157894736842,0.19511549615466497,0.4301549758038117,0.6693753871904314,,0.09972299168975068,0.0,,-2,1.0,0.0
06_tables_moderate_007,06_tables_moderate,gemini_first_pass,Gemini 3.1 Flash Lite — first pass,gemini_prompt_v1_first_pass,source-only prompt v1; first compiler attempt; no repair credited,attempt_1,False,failed,unknown_symbol_or_function,1,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,3b5210b5b8aba989abd143b8436df968447fce32cce9ede74b799076b6963942,,,,,not_scored_uncompiled,,,,,,,,,,,,,,,,
06_tables_moderate_007,06_tables_moderate,gemini_after_one_repair,Gemini 3.1 Flash Lite — after ≤1 repair,gemini_prompt_v1_after_one_compiler_repair,source-only prompt v1; first attempt plus at most one compiler-error repair,attempt_2_repair,True,compiled,,2,True,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,3b5210b5b8aba989abd143b8436df968447fce32cce9ede74b799076b6963942,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_007/output.pdf,308800eec6c6b58ffdb15626548a3cb917f44a3af76f45af6a1c79f9b9468b17,results/metric_research_v2/gemini_frozen_156/metric_v2_scores.csv,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_007.json,scored,0.6658959537572254,0.677456647398844,0.6694011484823627,1.0,1.0,0.9832214765100671,0.39591337625980744,0.5372004321658571,0.7118165064461035,0.8888888888888888,0.677456647398844,0.2159562306277892,,0,1.0,0.0
06_tables_moderate_007,06_tables_moderate,pandoc,Pandoc,deterministic_pandoc_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,3b5210b5b8aba989abd143b8436df968447fce32cce9ede74b799076b6963942,results/latex_benchmark_v0/06_tables_moderate/06_tables_moderate_007/pandoc.pdf,936e74d617bf0fffe93da00d709f22e9cfa05fad00e5a71ccd60aa8752adc1de,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/06_tables_moderate_007__pandoc.json,scored,0.1135646687697161,0.1135646687697161,0.004842615012106537,1.0,1.0,0.06040268456375839,0.19511549615466497,0.415527650945001,0.6693753871904314,,0.1135646687697161,0.0,,-2,1.0,0.0
06_tables_moderate_007,06_tables_moderate,tylax,Tylax,deterministic_tylax_as_tested,deterministic archived engine output; executable version not recorded,as_tested_output,True,compiled,,,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_007/reference.pdf,3b5210b5b8aba989abd143b8436df968447fce32cce9ede74b799076b6963942,results/latex_benchmark_v0/06_tables_moderate/06_tables_moderate_007/tylax.pdf,534ceaec30d65fe61025424fc573d8a4cf7cecd331406fa58b8a946f88313e31,results/metric_research_v2/scorecards/engine_metric_v2/metric_v2_scores.csv,results/metric_research_v2/scorecards/engine_metric_v2/evidence/06_tables_moderate_007__tylax.json,scored,0.20298507462686566,0.20298507462686566,0.033412887828162284,1.0,1.0,0.11409395973154363,0.1424576216849776,0.42241314058736307,0.7096682273597548,1.0,0.20298507462686566,0.010837325138047192,,-2,0.0,0.0
