sample_id,category,complexity_band,reference_pages,family,severity,variant,expectation,status,failed_gates,review_flags,diagnostic_flags,content,token_precision,token_recall,numeric_exact,layout,layout_coverage_min,typography,appearance_proxy,appearance_local_q10,nontext_applicable,nontext_score,pagination,table_applicable,table_count_exact,table_row_exact_rate,table_column_exact_rate,formula_applicable,formula_character_recall,formula_character_f1
06_tables_moderate_032,06_tables_moderate,medium,3,word_addition,5,add_5_words,token_precision,pass,,,localized_appearance_failure,0.987371274143647,0.9790794979079498,1.0,True,0.9978540772532188,0.9790794979079498,1.0,0.8816319582726845,0.0,True,1.0,0.9553816343543691,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,word_addition,20,add_20_words,token_precision,fail,token_precision,low_page_sequence_alignment,localized_appearance_failure,0.9514638284883199,0.9212598425196851,1.0,True,0.9978540772532188,0.9212598425196851,1.0,0.825230326808156,0.0,True,1.0,0.8749510802795343,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9961321324723387,0.9957264957264957,0.9957264957264957,False,0.9978448062157749,0.9957264957264957,1.0,0.999878926162639,1.0,True,1.0,0.9971874834892943,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,,1.0,1.0,1.0,True,0.9978540772532188,1.0,1.0,0.9738607717959894,0.8135864895795483,True,0.7464810247558815,0.9990403031474954,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9978540772532188,1.0,1.0,0.9482424851686101,0.7568132908194054,True,0.6019492301379874,0.9983889126226857,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,nontext_erasure,1,erase_largest_vector_region,nontext_structure,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.99785405597435,1.0,1.0,0.941964956068599,0.7163669439096464,True,0.4497001998667555,0.99799848867046,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,formula_glyph_erasure,1,erase_one_formula_glyph,formula_glyph_proxy,pass,,,,0.9967211472298467,0.9957264957264957,0.9957264957264957,True,0.9978447477452249,0.9957264957264957,1.0,0.9994267395393571,1.0,True,1.0,0.9943848064378216,False,,,,True,0.7619047619047619,0.8648648648648648
06_tables_moderate_032,06_tables_moderate,medium,3,crop,0.08,crop_bottom_8pct,appearance_monotonic,pass,,,numeric_token_mismatch,0.9947182897319131,1.0,0.9871794871794872,False,0.8385188525030434,0.9871794871794872,1.0,0.9661463298112003,0.9330678659862901,True,0.9519296178350932,0.9524210779970131,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,crop,0.2,crop_bottom_20pct,appearance_monotonic,fail,token_recall,,numeric_token_mismatch;localized_appearance_failure,0.9456958513723678,1.0,0.8974358974358975,False,0.6896068141553839,0.8974358974358975,1.0,0.875371242222854,0.40893445906244685,True,0.8716962282617582,0.9181287507446374,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,extra_page,1,append_blank_page,page_count,fail,page_count,low_page_sequence_alignment,,1.0,1.0,1.0,True,0.9978540772532188,1.0,1.0,0.825,1.0,True,1.0,0.75,False,,,,True,1.0,1.0
06_tables_moderate_032,06_tables_moderate,medium,3,missing_page,1,remove_last_page,page_count,fail,token_recall;page_count,low_page_sequence_alignment;low_layout_correspondence_coverage;appearance_layout_disagreement,numeric_token_mismatch;localized_appearance_failure;nontext_structure_mismatch,0.87267490183715,1.0,0.7692307692307693,False,0.9986033519553073,0.7692307692307693,1.0,0.6666666666666666,0.0,True,0.5502998001332445,0.6666666666666666,False,,,,True,0.0,0.0
06_tables_moderate_032,06_tables_moderate,medium,3,page_reorder,1,swap_first_two_pages,page_sequence,review,,low_page_sequence_alignment,localized_appearance_failure;nontext_structure_mismatch,0.9749410377358491,1.0,1.0,True,0.4061353535074652,1.0,0.9947129725677495,0.3575163970369686,0.0,True,0.29007305543618395,0.6666666666666666,False,,,,True,1.0,1.0
07_figures_captions_007,07_figures_captions,medium,1,identity_clone,0,producer_clone,no_flags,pass,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,translation,1,translate_1pt,no_hard_failure,pass,,,,1.0,1.0,1.0,True,0.9909841457409883,1.0,1.0,0.9732466069579615,1.0,True,1.0,0.9999054859687124,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,translation,4,translate_4pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,0.9652164284635222,1.0,1.0,0.6390477898516912,0.5770618461013628,True,0.008413461538461538,0.9989777623065674,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,translation,12,translate_12pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,0.9050291916538336,1.0,1.0,0.36690430629967313,0.0,True,0.008413461538461538,0.9712579377367784,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,word_deletion,0.01,delete_1pct_words,token_recall,pass,,,,0.9939266853059956,1.0,0.9863013698630136,True,0.9999999972884938,0.9863013698630136,1.0,0.9936606390584263,1.0,True,1.0,0.9934408869947104,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,word_deletion,0.05,delete_5pct_words,token_recall,pass,,,,0.9792291042291043,1.0,0.958904109589041,True,0.9999999972102951,0.958904109589041,1.0,0.9755851608139292,0.926811852909675,True,1.0,0.9800179761857017,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,word_deletion,0.15,delete_15pct_words,token_recall,fail,token_recall,,,0.936498427956066,1.0,0.8767123287671232,True,0.9999999140821749,0.8767123287671232,1.0,0.9397896880849299,0.8570591681312244,True,1.0,0.9381802993018227,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,word_addition,5,add_5_words,token_precision,fail,token_precision,,localized_appearance_failure,0.9613826960776054,0.9358974358974359,1.0,True,1.0,0.9358974358974359,1.0,0.806691010310225,0.20000000000000018,True,1.0,0.9683750891950904,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,word_addition,20,add_20_words,token_precision,fail,token_precision,low_page_sequence_alignment;low_layout_correspondence_coverage;appearance_layout_disagreement,localized_appearance_failure,0.8623314217568966,0.7849462365591398,1.0,True,1.0,0.7849462365591398,1.0,0.6484405464433539,0.005838350665936875,True,1.0,0.8858642201140273,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9877117033148968,0.9863013698630136,0.9863013698630136,False,1.0,0.9863013698630136,1.0,0.9991678422255693,0.9988444316047956,True,1.0,0.987664098384815,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.8391183602741579,0.40060518352848307,True,0.2801111017591112,0.9951517383835118,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.6680942802988923,0.26811633302757243,True,0.11652865071167212,0.9884391695713903,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,nontext_erasure,1,erase_largest_vector_region,nontext_structure,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.857877618375906,0.9119297740682113,True,0.0,0.9946365451527048,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,crop,0.08,crop_bottom_8pct,appearance_monotonic,pass,,,numeric_token_mismatch,0.9943779459191266,1.0,0.9863013698630136,False,0.8495943320950079,0.9863013698630136,1.0,0.9853108400055337,1.0,True,1.0,0.9613734145466263,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,crop,0.2,crop_bottom_20pct,appearance_monotonic,review,,appearance_layout_disagreement,numeric_token_mismatch,0.9943779459191266,1.0,0.9863013698630136,False,0.6881900289343693,0.9863013698630136,1.0,0.9853108400055337,1.0,True,1.0,0.9336851091200515,False,,,,False,,
07_figures_captions_007,07_figures_captions,medium,1,extra_page,1,append_blank_page,page_count,fail,page_count,low_page_sequence_alignment;appearance_layout_disagreement,,1.0,1.0,1.0,True,1.0,1.0,1.0,0.65,1.0,True,1.0,0.5,False,,,,False,,
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,identity_clone,0,producer_clone,no_flags,pass,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,False,,1.0,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,translation,1,translate_1pt,no_hard_failure,pass,,,,1.0,1.0,1.0,True,0.9909841331200735,1.0,1.0,0.974295722204984,1.0,False,,0.9998267583653807,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,translation,4,translate_4pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9652164159210961,1.0,1.0,0.682133955482706,0.6546222890174074,False,,0.998360223624074,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,translation,12,translate_12pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9050291828801686,1.0,1.0,0.3190260578776637,0.008556590582420255,False,,0.9718599039094061,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,word_deletion,0.01,delete_1pct_words,token_recall,pass,,,,0.9935207100591716,1.0,0.9867549668874173,True,0.9999999698970079,0.9867549668874173,1.0,0.9826329677559713,0.9165727170236754,False,,0.9932639303965385,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,word_deletion,0.05,delete_5pct_words,token_recall,pass,,,,0.9791581995529364,1.0,0.9602649006622517,True,0.9999999683857732,0.9602649006622517,1.0,0.9559209950217844,0.9165727170236754,False,,0.979733217683759,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,word_deletion,0.15,delete_15pct_words,token_recall,fail,token_recall,,,0.9358495287346734,1.0,0.8874172185430463,True,0.999999878461536,0.8874172185430463,1.0,0.8935933499584552,0.7149543124582126,False,,0.9416999617585469,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,word_addition,5,add_5_words,token_precision,pass,,,localized_appearance_failure,0.9800653013222744,0.967948717948718,1.0,True,1.0,0.967948717948718,1.0,0.8514372994971975,0.20000000000000018,False,,0.9839268776923533,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,word_addition,20,add_20_words,token_precision,fail,token_precision,appearance_layout_disagreement,localized_appearance_failure,0.9251552795031055,0.8830409356725146,1.0,True,1.0,0.8830409356725146,1.0,0.6996405424832189,0.005838350665936875,False,,0.9396495561242738,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9970171465122806,1.0,0.9933774834437086,False,0.9999999961710384,0.9933774834437086,1.0,0.9977102667828739,1.0,False,,0.9968367097956152,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.921707454402646,0.7694719471947196,True,0.0,0.9987977440708093,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,pass,,,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.8145214244042044,0.6770395290159799,True,0.0,0.9970214824434194,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,formula_glyph_erasure,1,erase_one_formula_glyph,formula_glyph_proxy,pass,,,numeric_token_mismatch,0.9949105034606627,0.9933774834437086,0.9933774834437086,False,0.9999999961710384,0.9933774834437086,1.0,0.9994579825395369,1.0,False,,0.99403233825862,False,,,,True,0.875,0.9333333333333333
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,crop,0.08,crop_bottom_8pct,appearance_monotonic,pass,,,numeric_token_mismatch,0.9972629670806178,1.0,0.9933774834437086,False,0.8602665054450744,0.9933774834437086,1.0,0.9915566342588928,1.0,False,,0.9601925442977779,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,crop,0.2,crop_bottom_20pct,appearance_monotonic,review,,appearance_layout_disagreement,numeric_token_mismatch,0.9972629670806178,1.0,0.9933774834437086,False,0.7037390838395305,0.9933774834437086,1.0,0.9915566342588928,1.0,False,,0.9460740362783362,False,,,,True,1.0,1.0
08_crossrefs_citations_013,08_crossrefs_citations,medium,1,extra_page,1,append_blank_page,page_count,fail,page_count,low_page_sequence_alignment;appearance_layout_disagreement,,1.0,1.0,1.0,True,1.0,1.0,1.0,0.65,1.0,False,,0.5,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,identity_clone,0,producer_clone,no_flags,pass,,,,1.0,1.0,1.0,True,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,1.0,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,translation,1,translate_1pt,no_hard_failure,pass,,,,1.0,1.0,1.0,True,0.9909841457409879,1.0,1.0,0.9732081818477012,1.0,True,1.0,0.9997648197602743,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,translation,4,translate_4pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,0.9652164233698145,1.0,1.0,0.6601621160087098,0.5257658980035029,True,0.0,0.9977562597773355,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,translation,12,translate_12pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,1.0,1.0,1.0,True,0.905029176238264,1.0,1.0,0.3889051652431865,0.0005453925690262471,True,0.18273162950180252,0.9660964295811244,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,word_deletion,0.01,delete_1pct_words,token_recall,pass,,,,0.9948006731001655,1.0,0.9914893617021276,True,0.9999999944485296,0.9914893617021276,1.0,0.9808288837648871,0.9613782346057562,True,1.0,0.9953058492054906,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,word_deletion,0.05,delete_5pct_words,token_recall,pass,,,,0.9835214063932153,1.0,0.9702127659574468,True,0.9999999879999403,0.9702127659574468,1.0,0.9646533134099731,0.9463115265355295,True,1.0,0.9847512378460517,False,,,,True,0.9511494252873564,0.9749631811487481
09_algorithms_005,09_algorithms,medium,1,word_deletion,0.15,delete_15pct_words,token_recall,fail,token_recall,,,0.9520179593238143,1.0,0.9191489361702128,True,0.9999999633769142,0.9191489361702128,1.0,0.9050730697066218,0.8211055067831975,True,1.0,0.9574031177654829,False,,,,True,0.8204022988505747,0.9013417521704815
09_algorithms_005,09_algorithms,medium,1,word_addition,5,add_5_words,token_precision,pass,,,,0.9863934881139581,0.9791666666666666,1.0,True,0.9999999999999999,0.9791666666666666,1.0,0.9666313514797591,0.9375951421618123,True,1.0,0.9894914433153158,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,word_addition,20,add_20_words,token_precision,fail,token_precision,,localized_appearance_failure,0.9480061761546725,0.9215686274509803,1.0,True,0.9999999999999999,0.9215686274509803,1.0,0.8853364821560579,0.672724288801319,True,1.0,0.959977416536742,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9980406223309145,1.0,0.9957446808510638,False,0.9996747376241225,0.9957446808510638,1.0,0.9984404826580545,0.9991499007534348,True,1.0,0.9980466825532734,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9999999999999999,1.0,1.0,0.9218136843694433,0.7897670807453416,True,0.3505853126058644,0.9973227704692591,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9999999999999999,1.0,1.0,0.824481474528215,0.7082866244606638,True,0.166803968623518,0.993828171957755,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,nontext_erasure,1,erase_largest_vector_region,nontext_structure,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9999999944958934,1.0,1.0,0.9243234008732613,0.874758547015813,True,0.0,0.9977874378489358,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,formula_glyph_erasure,1,erase_one_formula_glyph,formula_glyph_proxy,pass,,,,0.9950430738211979,0.9915254237288136,0.9957446808510638,True,0.9999999944723129,0.9915254237288136,1.0,0.9998196410070791,1.0,True,1.0,0.9942659733347362,False,,,,True,0.9985632183908046,0.9992810927390366
09_algorithms_005,09_algorithms,medium,1,crop,0.08,crop_bottom_8pct,appearance_monotonic,pass,,,numeric_token_mismatch,0.998220867277313,1.0,0.9957446808510638,False,0.8285324245517005,0.9957446808510638,1.0,0.9990736568687968,0.9983600713012477,True,1.0,0.9586690130288483,False,,,,True,1.0,1.0
09_algorithms_005,09_algorithms,medium,1,crop,0.2,crop_bottom_20pct,appearance_monotonic,fail,token_recall,,numeric_token_mismatch;localized_appearance_failure,0.945984199459706,1.0,0.8978723404255319,False,0.6559540658086029,0.8978723404255319,0.9990995260663507,0.8019531247104004,0.29699035721187206,True,0.7823813880538492,0.9043521844959679,False,,,,True,0.9008620689655172,0.9478458049886621
09_algorithms_005,09_algorithms,medium,1,extra_page,1,append_blank_page,page_count,fail,page_count,low_page_sequence_alignment;appearance_layout_disagreement,,1.0,1.0,1.0,True,0.9999999999999999,1.0,1.0,0.65,1.0,True,1.0,0.5,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,identity_clone,0,producer_clone,no_flags,pass,,,,1.0,1.0,1.0,True,0.9993872549019608,1.0,1.0,1.0,1.0,False,,1.0,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,translation,1,translate_1pt,no_hard_failure,pass,,,,1.0,1.0,1.0,True,0.9903713997583568,1.0,1.0,0.9745115549997775,1.0,False,,0.9998182844500167,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,translation,4,translate_4pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9646036787841537,1.0,1.0,0.6755441988703039,0.5132131116585574,False,,0.9986222204586512,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,translation,12,translate_12pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9044164356918005,1.0,1.0,0.5454239450997773,0.11967445630912066,False,,0.978096138439235,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,word_deletion,0.01,delete_1pct_words,token_recall,pass,,,,0.9961122916023286,1.0,0.9926650366748166,True,0.9993827044467913,0.9926650366748166,1.0,0.9855992878793057,0.9598537774167344,False,,0.9935969320688676,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,word_deletion,0.05,delete_5pct_words,token_recall,pass,,,,0.9808860495713103,1.0,0.9633251833740831,True,0.9993638223370088,0.9633251833740831,1.0,0.9693831976545125,0.943130088054494,False,,0.9600268858950991,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,word_deletion,0.15,delete_15pct_words,token_recall,fail,token_recall,table_count_mismatch,,0.9371081699671608,1.0,0.8899755501222494,True,0.9993111677960572,0.8899755501222494,1.0,0.9084422503747931,0.8365777912862274,False,,0.9498048581590139,True,False,0.0,0.0,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,word_addition,5,add_5_words,token_precision,pass,,,,0.99244146724763,0.9879227053140096,1.0,True,0.9993872549019608,0.9879227053140096,1.0,0.9913468056831066,0.9464129709292345,False,,0.994412349882314,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,word_addition,20,add_20_words,token_precision,pass,,,,0.9705096537847399,0.9533799533799534,1.0,True,0.9993872549019608,0.9533799533799534,1.0,0.9672306835507939,0.7483984150423147,False,,0.9786549323791219,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9989884794726356,1.0,0.9975550122249389,False,0.9993857458308807,0.9975550122249389,1.0,0.9998414277045788,1.0,False,,0.9989418583474406,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9993872549019608,1.0,1.0,0.9864390434206415,0.9707668285912561,True,0.2772020725388601,0.999646425162872,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,0.9993872549019608,1.0,1.0,0.9600844771152608,0.9448098828814375,True,0.12768496420047734,0.9991870150189077,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,formula_glyph_erasure,1,erase_one_formula_glyph,formula_glyph_proxy,pass,,,,0.998119503978878,0.9975550122249389,0.9975550122249389,True,0.9993857474935416,0.9975550122249389,1.0,0.9999052063275862,1.0,False,,0.9985992022791754,False,,,,True,0.9411764705882353,0.9696969696969697
10_compact_papers_015,10_compact_papers,high,2,crop,0.08,crop_bottom_8pct,appearance_monotonic,pass,,,numeric_token_mismatch,0.9979746389573794,1.0,0.9951100244498777,False,0.8353076895106326,0.9951100244498777,1.0,0.9471555701662208,0.9989559292229915,False,,0.968652688948933,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,crop,0.2,crop_bottom_20pct,appearance_monotonic,fail,token_recall,,numeric_token_mismatch;localized_appearance_failure,0.9404159361827772,1.0,0.8850855745721271,False,0.6663894846356819,0.8850855745721271,0.9986626881172118,0.8350850347840395,0.17988818287797892,False,,0.9259180831520416,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,extra_page,1,append_blank_page,page_count,fail,page_count,low_page_sequence_alignment,,1.0,1.0,1.0,True,0.9993872549019608,1.0,1.0,0.7666666666666666,1.0,False,,0.6666666666666666,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,missing_page,1,remove_last_page,page_count,fail,token_recall;page_count,low_page_sequence_alignment;appearance_layout_disagreement,numeric_token_mismatch;localized_appearance_failure,0.9572364802134592,1.0,0.9193154034229829,False,0.9999999999999999,0.9193154034229829,1.0,0.5,0.0,False,,0.5,False,,,,True,1.0,1.0
10_compact_papers_015,10_compact_papers,high,2,page_reorder,1,swap_first_two_pages,page_sequence,review,,low_page_sequence_alignment;appearance_layout_disagreement,localized_appearance_failure;nontext_structure_mismatch,0.9784966342557966,1.0,1.0,True,0.25211958588427874,1.0,0.9941008426502919,0.00047336771888820687,0.0,True,0.0,0.5,False,,,,True,1.0,1.0
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,identity_clone,0,producer_clone,no_flags,pass,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,False,,1.0,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,translation,1,translate_1pt,no_hard_failure,pass,,,,1.0,1.0,1.0,True,0.9910168124229413,1.0,1.0,0.9745540286145535,1.0,False,,0.9999269289598149,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,translation,4,translate_4pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9653379117732702,1.0,1.0,0.683149251868982,0.6339139676849141,False,,0.9992071819532575,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,translation,12,translate_12pt,layout_monotonic,review,,appearance_layout_disagreement,localized_appearance_failure,1.0,1.0,1.0,True,0.9053292799331142,1.0,1.0,0.28322970632601985,0.0,False,,0.9692673122989336,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,word_deletion,0.01,delete_1pct_words,token_recall,pass,,,,0.9934900650002643,1.0,0.9866666666666667,True,1.0,0.9866666666666667,1.0,0.9924194053425986,0.9802800466744458,False,,0.9936419234279049,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,word_deletion,0.05,delete_5pct_words,token_recall,fail,token_recall,,,0.9721509470402405,1.0,0.9466666666666667,True,0.9999999617722484,0.9466666666666667,1.0,0.9619423375150015,0.9212909664087697,False,,0.9736214478483025,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,word_deletion,0.15,delete_15pct_words,token_recall,fail,token_recall,table_count_mismatch,,0.9199134199134199,1.0,0.8666666666666667,True,0.9999998434392758,0.8666666666666667,1.0,0.8297756695300845,0.7344105909038949,False,,0.9282317754366941,True,False,0.0,0.0,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,word_addition,5,add_5_words,token_precision,fail,token_precision,appearance_layout_disagreement,localized_appearance_failure,0.9608570495889842,0.9375,1.0,True,1.0,0.9375,1.0,0.7454254481891203,0.0,False,,0.9677792702348088,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,word_addition,20,add_20_words,token_precision,fail,token_precision,low_page_sequence_alignment;low_layout_correspondence_coverage;appearance_layout_disagreement,localized_appearance_failure,0.8610626778012297,0.7894736842105263,1.0,True,1.0,0.7894736842105263,1.0,0.6023238992643479,0.0,False,,0.8831830887216314,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,numeric_change,1,change_one_number,numeric_token_mismatch,pass,,,numeric_token_mismatch,0.9878048780487806,0.9866666666666667,0.9866666666666667,False,0.9999999807115727,0.9866666666666667,1.0,0.9987623505211201,0.99696517369439,False,,0.9879961862009192,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,obstruction,0.15,obstruct_15pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.9143171892909031,0.8145084059570202,True,0.03317972350230415,0.9986132925667586,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,obstruction,0.45,obstruct_45pct_width,appearance_monotonic,pass,,,nontext_structure_mismatch,1.0,1.0,1.0,True,1.0,1.0,1.0,0.7930110196594872,0.7019153254919795,True,0.008782094285540037,0.9956795213785009,False,,,,False,,
11_forms_cv_letters_010,11_forms_cv_letters,medium,1,nontext_erasure,1,erase_largest_vector_region,nontext_structure,pass,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,0.9909155785846109,0.9957839409126744,False,,0.9999989217598373,False,,,,False,,
