case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,word_f1,document_edit_similarity,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,reference_number_count,candidate_number_count,reference_operator_count,candidate_operator_count,reference_citation_count,candidate_citation_count,number_f1,number_exact,operator_f1,operator_exact,citation_f1,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
F814C56AC42A,A,06_tables_moderate_030,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_030__block_right__s2.pdf,2,"[0.128911, 0.152181, 0.880416, 0.483672]",2,"[0.128911, 0.152181, 0.880416, 0.483672]",2,"[0.12941176470588237, 0.15227272727272728, 0.8803921568627451, 0.48484848484848486]",92,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_092_06_tables_moderate_030.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_030__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,125,125,5,5,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.016339869281045805,0.4296957466490186,0.9698531313039238,0.9756218565651376,0.9592301266592114,0.030610629975397888,0.9632528492101381,0.8897585476304145,1.0,1.0,1.0,0.0,0.0,0.9660899161652207,0.9660899161652207,0.9523617281120661,0.9523617281120661,0.9750993624223567,0.9750993624223567,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/F814C56AC42A.json
D97DC8E83337,B,06_tables_moderate_030,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_030__local_occlusion__s2.pdf,2,"[0.437681, 0.291407, 0.555307, 0.344446]",2,"[0.437681, 0.291407, 0.555307, 0.344446]",2,"[0.4323529411764706, 0.29015151515151516, 0.5568627450980392, 0.34545454545454546]",92,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_092_06_tables_moderate_030.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_030__local_occlusion__s2.pdf,scored,,0.993091537132988,0.9913319849754406,0.993091537132988,0.9913319849754406,0.993091537132988,0.9913319849754406,125,125,5,5,0,0,1.0,True,1.0,True,1.0,True,0.9896729776247849,0.0,0.0,1.0,0.9581663405451584,0.9730359691492586,0.9311515453214555,0.042733882946856344,0.9592221875035417,0.8776665625106251,1.0,1.0,0.993091537132988,0.0,0.0,0.9937466876869606,0.9937466876869606,0.997297086963973,0.997297086963973,0.9979475713093179,0.9979475713093179,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/D97DC8E83337.json
64081133D3DF,B,06_tables_moderate_030,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_030__table_column_occlusion__s2.pdf,2,"[0.437681, 0.152181, 0.555307, 0.483672]",2,"[0.437681, 0.152181, 0.555307, 0.483672]",2,"[0.4303921568627451, 0.15151515151515152, 0.5568627450980392, 0.48484848484848486]",92,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_092_06_tables_moderate_030.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_030/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_030__table_column_occlusion__s2.pdf,scored,,0.968586387434555,0.9673504767408263,0.968586387434555,0.9673504767408263,0.968586387434555,0.9673504767408263,125,125,5,5,0,0,1.0,True,1.0,True,1.0,True,0.955249569707401,0.0,0.0,1.0,0.9394630061932748,0.9612665166265082,0.9002743305053861,0.0624468369621236,0.9592221867948391,0.8776665603845172,1.0,1.0,0.968586387434555,0.0,0.0,0.9579934851472646,0.9579934851472646,0.9851322203183894,0.9851322203183894,0.9903403751457264,0.9903403751457264,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/64081133D3DF.json
CA26BDAD126C,A,06_tables_moderate_031,06_tables_moderate,text_deletion,2,content,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__text_deletion__s2.pdf,0,"[0.122425, 0.476856, 0.871045, 0.491962]",0,"[0.122425, 0.476856, 0.871045, 0.491962]",0,"[0.12254901960784313, 0.4772727272727273, 0.8705882352941177, 0.49166666666666664]",93,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_093_06_tables_moderate_031.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__text_deletion__s2.pdf,scored,,0.9861649142224682,0.9766092814371258,0.9861649142224682,0.9766092814371258,0.9861649142224682,0.9766092814371258,789,765,2,2,0,0,0.9845559845559846,False,1.0,True,1.0,True,0.972707423580786,0.0,0.0,1.0,0.9811946844536246,0.9889250421238441,0.9669982660578575,0.018984384005847788,1.0,1.0,1.0,1.0,0.9861649142224682,0.0,0.0,0.9919586313727278,0.9919586313727278,0.9978404550087936,0.9978404550087936,0.9985962386589471,0.9985962386589471,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/CA26BDAD126C.json
7E819A104971,A,06_tables_moderate_031,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__block_right__s2.pdf,0,"[0.122425, 0.349272, 0.891004, 0.517312]",0,"[0.122425, 0.349272, 0.891004, 0.517312]",0,"[0.10098039215686275, 0.14469696969696969, 0.8823529411764706, 0.946969696969697]",93,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_093_06_tables_moderate_031.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,789,789,2,2,0,0,1.0,True,1.0,True,1.0,True,1.0,0.016339869281045694,0.016339869281045805,0.0,0.9935648881572083,0.9901169973015523,1.0,0.006455906433355037,0.9992412957041881,0.9984825914083763,1.0,1.0,1.0,0.0,0.0,0.8526349428899156,0.9839507365295521,0.9450760044893065,0.9771026707707404,0.966734735507822,0.990356979464331,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/7E819A104971.json
281B81824D05,A,06_tables_moderate_031,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__local_occlusion__s2.pdf,0,"[0.438365, 0.419848, 0.558723, 0.446735]",0,"[0.438365, 0.419848, 0.558723, 0.446735]",0,"[0.4372549019607843, 0.41893939393939394, 0.5598039215686275, 0.44772727272727275]",93,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_093_06_tables_moderate_031.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_031__local_occlusion__s2.pdf,scored,,0.986784140969163,0.9861526946107785,0.986784140969163,0.9861526946107785,0.986784140969163,0.9861526946107785,789,773,2,2,0,0,0.9846350832266325,False,1.0,True,1.0,True,0.9781659388646288,0.0,0.0,1.0,0.9888322328143577,0.9934922648394806,0.9802358008929032,0.01123059489905057,1.0,1.0,1.0,1.0,0.986784140969163,0.0,0.0,0.992278484599473,0.992278484599473,0.9977752648239441,0.9977752648239441,0.9977208470983931,0.9977208470983931,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/281B81824D05.json
A278ED2AF1C1,A,06_tables_moderate_031,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_031__table_column_occlusion__s2.pdf,0,"[0.437614, 0.348582, 0.559506, 0.518526]",0,"[0.437614, 0.348582, 0.559506, 0.518526]",0,"[0.4362745098039216, 0.35075757575757577, 0.5607843137254902, 0.5166666666666667]",93,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_093_06_tables_moderate_031.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_031/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_031__table_column_occlusion__s2.pdf,scored,,0.9333333333333333,0.9290793413173652,0.9333333333333333,0.9290793413173652,0.9333333333333333,0.9290793413173652,789,717,2,2,0,0,0.9282868525896416,False,1.0,True,1.0,True,0.8941048034934498,0.0,4.986532375905739e-08,0.9999930172025397,0.9438560405305215,0.9651244504536793,0.9055931958005083,0.05778162390386486,1.0,1.0,1.0,1.0,0.9333333333333333,0.0,0.0,0.9652814220157877,0.9652814220157877,0.9884508012280657,0.9884508012280657,0.9916953284352625,0.9916953284352625,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/A278ED2AF1C1.json
50BD5C257BCE,B,06_tables_moderate_032,06_tables_moderate,text_deletion,2,content,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__text_deletion__s2.pdf,1,"[0.349686, 0.141244, 0.440893, 0.155374]",1,"[0.349686, 0.141244, 0.440893, 0.155374]",1,"[0.35, 0.14242424242424243, 0.4411764705882353, 0.15303030303030302]",94,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_094_06_tables_moderate_032.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__text_deletion__s2.pdf,scored,,0.995798319327731,0.9935217903415783,0.995798319327731,0.9935217903415783,0.995798319327731,0.9935217903415783,59,59,11,11,0,0,1.0,True,1.0,True,1.0,True,0.9916317991631799,0.0,0.0,1.0,0.9936794527097077,0.9960656276715867,0.9892631402919811,0.006340606517516537,1.0,1.0,1.0,1.0,0.995798319327731,0.0,0.0,0.9986620861431451,0.9986620861431451,0.9995434981073273,0.9995434981073273,0.999738762382866,0.999738762382866,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/50BD5C257BCE.json
2C900FEC14B5,B,06_tables_moderate_032,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__block_right__s2.pdf,1,"[0.127667, 0.141241, 0.875507, 0.365961]",1,"[0.127667, 0.141241, 0.875507, 0.365961]",1,"[0.1284313725490196, 0.14242424242424243, 0.8745098039215686, 0.36666666666666664]",94,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_094_06_tables_moderate_032.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,59,59,11,11,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.016339869281045694,0.495073626063504,0.9971838721683743,0.9956707819222333,1.0,0.0028201005798719173,0.999595626440028,0.9987868793200837,1.0,1.0,1.0,0.0,0.0,0.9829751326609654,0.9829751326609654,0.9854023143191167,0.9854023143191167,0.9922146927236839,0.9922146927236839,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/2C900FEC14B5.json
86F993934833,B,06_tables_moderate_032,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__local_occlusion__s2.pdf,1,"[0.434897, 0.235623, 0.551937, 0.271578]",1,"[0.434897, 0.235623, 0.551937, 0.271578]",1,"[0.4323529411764706, 0.23030303030303031, 0.5529411764705883, 0.2727272727272727]",94,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_094_06_tables_moderate_032.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_032__local_occlusion__s2.pdf,scored,,0.9979035639412999,0.9964664310954063,0.9979035639412999,0.9964664310954063,0.9979035639412999,0.9964664310954063,59,59,11,11,0,0,1.0,True,1.0,True,1.0,True,0.99581589958159,0.0,0.0,1.0,0.9965389693504261,0.9978584763751294,0.994093083710648,0.0034670338717122193,1.0,1.0,1.0,1.0,0.9979035639412999,0.0,0.0,0.9866105900710921,0.9866105900710921,0.9980015336719444,0.9980015336719444,0.9981939168746697,0.9981939168746697,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/86F993934833.json
C5D6151C4FCF,A,06_tables_moderate_032,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_032__table_column_occlusion__s2.pdf,1,"[0.434897, 0.141241, 0.551937, 0.365961]",1,"[0.434897, 0.141241, 0.551937, 0.365961]",1,"[0.4264705882352941, 0.14015151515151514, 0.5529411764705883, 0.36666666666666664]",94,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_094_06_tables_moderate_032.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_032__table_column_occlusion__s2.pdf,scored,,0.9684210526315788,0.980565371024735,0.9684210526315788,0.980565371024735,0.9684210526315788,0.980565371024735,59,59,11,11,0,0,1.0,True,1.0,True,1.0,True,0.9623430962343096,0.0,0.0,1.0,0.9813636262202915,0.9880868721895852,0.9689987316431637,0.018812219167569734,1.0,1.0,1.0,1.0,0.9684210526315788,0.0,0.0,0.9368136824420761,0.9368136824420761,0.9899568670264811,0.9899568670264811,0.9931350480914971,0.9931350480914971,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/C5D6151C4FCF.json
521BB845B04E,A,06_tables_moderate_033,06_tables_moderate,text_deletion,2,content,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__text_deletion__s2.pdf,1,"[0.575015, 0.371844, 0.654498, 0.384722]",1,"[0.575015, 0.371844, 0.654498, 0.384722]",1,"[0.5754901960784313, 0.37272727272727274, 0.653921568627451, 0.38484848484848483]",95,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_095_06_tables_moderate_033.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__text_deletion__s2.pdf,scored,,0.997844827586207,0.9795311984153185,0.997844827586207,0.9795311984153185,0.997844827586207,0.9795311984153185,78,78,29,29,0,0,1.0,True,1.0,True,1.0,True,0.9956989247311828,0.0,0.0,1.0,0.9783221448210433,0.9829462187243041,0.9697922135403945,0.021916271752208182,0.9791871403412634,0.93756142102379,0.9943100995732574,1.0,0.997844827586207,0.0,0.0,0.9992893044602568,0.9992893044602568,0.9996236374973471,0.9996236374973471,0.9997668848649587,0.9997668848649587,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/521BB845B04E.json
96A49DA704AF,B,06_tables_moderate_033,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__block_right__s2.pdf,2,"[0.12964, 0.49523, 0.879937, 0.59044]",2,"[0.12964, 0.49523, 0.879937, 0.59044]",2,"[0.1303921568627451, 0.4954545454545455, 0.8803921568627451, 0.5909090909090909]",95,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_095_06_tables_moderate_033.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__block_right__s2.pdf,scored,,1.0,0.9673159458567184,1.0,0.9673159458567184,1.0,0.9673159458567184,78,78,29,29,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,0.9299784611743953,0.9476602390056732,0.8980114835013432,0.0725938531305649,0.9322755578408927,0.7968266735226781,1.0,1.0,1.0,0.0,0.0,0.9794030135242021,0.9794030135242021,0.9897868496168997,0.9897868496168997,0.9938788541058788,0.9938788541058788,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/96A49DA704AF.json
69F70FC005CF,A,06_tables_moderate_033,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__local_occlusion__s2.pdf,2,"[0.437902, 0.535219, 0.555335, 0.550452]",2,"[0.437902, 0.535219, 0.555335, 0.550452]",2,"[0.4362745098039216, 0.5356060606060606, 0.5568627450980392, 0.5515151515151515]",95,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_095_06_tables_moderate_033.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_033__local_occlusion__s2.pdf,scored,,1.0,0.9514691317266425,1.0,0.9514691317266425,1.0,0.9514691317266425,78,78,29,29,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,0.9069788420354613,0.9311721121506459,0.8637037481572887,0.09763615655313364,0.9302175624612973,0.7906526873838919,1.0,1.0,1.0,0.0,0.0,0.992717269767764,0.992717269767764,0.9990468292572517,0.9990468292572517,0.998884571560306,0.998884571560306,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/69F70FC005CF.json
F7BC923F9C7A,A,06_tables_moderate_033,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_033__table_column_occlusion__s2.pdf,2,"[0.436012, 0.35321, 0.557222, 0.673233]",2,"[0.436012, 0.35321, 0.557222, 0.673233]",2,"[0.4284313725490196, 0.3553030303030303, 0.5656862745098039, 0.6712121212121213]",95,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_095_06_tables_moderate_033.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_033__table_column_occlusion__s2.pdf,scored,,0.9529025191675794,0.93496203367448,0.9529025191675794,0.93496203367448,0.9529025191675794,0.93496203367448,78,72,29,24,0,0,0.7866666666666666,False,0.9056603773584906,False,1.0,True,0.9354838709677419,0.0,0.0,1.0,0.8966053556115218,0.9185892772849282,0.8571643617465219,0.10913947403357659,0.9341113025091707,0.8023339075275123,1.0,1.0,0.9529025191675794,0.0,0.0,0.9370694565232686,0.9370694565232686,0.985385388705244,0.985385388705244,0.9904756374325352,0.9904756374325352,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/F7BC923F9C7A.json
378417A8F0D6,B,06_tables_moderate_034,06_tables_moderate,text_deletion,2,content,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__text_deletion__s2.pdf,2,"[0.130058, 0.459925, 0.861921, 0.503566]",2,"[0.130058, 0.459925, 0.861921, 0.503566]",2,"[0.1303921568627451, 0.46060606060606063, 0.861764705882353, 0.5015151515151515]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__text_deletion__s2.pdf,scored,,0.9815745393634842,0.9409806295399515,0.9815745393634842,0.9409806295399515,0.9815745393634842,0.9409806295399515,264,251,111,106,0,0,0.9747572815533981,False,0.9769585253456221,False,1.0,True,0.9638157894736842,0.0,7.706459115297548e-08,0.9999876452455845,0.7832879370902316,0.8364367371526727,0.6933798407843288,0.24425491484213,0.9217691050555444,0.765307315166633,1.0,1.0,0.9815745393634842,0.0,7.706459115297548e-08,0.9909709555440673,0.9909709555440673,0.99603499184957,0.99603499184957,0.9976117901755073,0.9976117901755073,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/378417A8F0D6.json
27D74DFB20CD,B,06_tables_moderate_034,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__block_right__s2.pdf,2,"[0.126493, 0.273715, 0.884541, 0.751475]",2,"[0.126493, 0.273715, 0.884541, 0.751475]",2,"[0.10196078431372549, 0.25833333333333336, 0.8774509803921569, 0.9477272727272728]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,264,264,111,111,0,0,1.0,True,1.0,True,1.0,True,1.0,0.016339869281045694,0.016339869281045805,0.0,0.9909442240748922,0.9861020519474727,1.0,0.009097028703380083,0.9988046376206626,0.9964139128619878,1.0,1.0,1.0,0.0,0.0,0.9212083041413136,0.9979981670417529,0.9240365435874432,0.9876037392752274,0.9585719311800883,0.9962973425014816,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/27D74DFB20CD.json
F43049EAFDA4,A,06_tables_moderate_034,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__local_occlusion__s2.pdf,2,"[0.43801, 0.474374, 0.556684, 0.550816]",2,"[0.43801, 0.474374, 0.556684, 0.550816]",2,"[0.4362745098039216, 0.4734848484848485, 0.557843137254902, 0.5515151515151515]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__local_occlusion__s2.pdf,scored,,0.9875104079933389,0.9319007263922519,0.9875104079933389,0.9319007263922519,0.9875104079933389,0.9319007263922519,264,254,111,106,0,0,0.9806949806949807,False,0.9769585253456221,False,1.0,True,0.975328947368421,0.0,0.0,1.0,0.9649934252315102,0.9829025583786387,0.932594833559553,0.035633990897956935,0.9244185999601466,0.7732557998804399,1.0,1.0,0.9875104079933389,0.0,0.0,0.9835856490176723,0.9835856490176723,0.9962370668667866,0.9962370668667866,0.9970638981319423,0.9970638981319423,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/F43049EAFDA4.json
F23F65514DF8,B,06_tables_moderate_034,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_034__table_column_occlusion__s2.pdf,2,"[0.43801, 0.273715, 0.556684, 0.751475]",2,"[0.43801, 0.273715, 0.556684, 0.751475]",2,"[0.4362745098039216, 0.2727272727272727, 0.557843137254902, 0.7515151515151515]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_034__table_column_occlusion__s2.pdf,scored,,0.9192546583850931,0.8804479418886199,0.9192546583850931,0.8804479418886199,0.9192546583850931,0.8804479418886199,264,206,111,82,0,0,0.876595744680851,False,0.8497409326424871,False,1.0,True,0.8519736842105263,0.0,4.986532375905739e-08,0.9999965310961239,0.9299978450657929,0.9656045070996916,0.8673178950207131,0.07257300997107603,0.9311290373051971,0.7933871119155917,1.0,1.0,0.9192546583850931,0.0,0.0,0.9308884010018863,0.9308884010018863,0.9784357091318797,0.9784357091318797,0.9857279065083997,0.9857279065083997,3,3,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/F23F65514DF8.json
