sample_id,category,metric_partition,prompt_split,analysis_role,ai_model_id,ai_selected_stage,ai_requested_model,ai_resolved_model,ai_model_checkpoint,ai_prompt_path,ai_system_prompt_sha256,ai_retry_prompt_path,ai_retry_prompt_sha256,ai_temperature,ai_typst_version,ai_attempts,ai_final_attempt,ai_repaired,ai_response_id,ai_run_config,ai_sample_meta,reference_pdf,candidate_pdf,reference_pages,candidate_pages,page_count_match,canvas_match,top_difference_page,top_difference_bbox,top_difference_side,top_difference_coordinate_frame,registration_translation_px,evidence_json,axis_content,band_content,axis_layout,band_layout,axis_typography,band_typography,axis_appearance,band_appearance,axis_structure,band_structure,axis_pagination,band_pagination
10_compact_papers_002,10_compact_papers,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950075-bumZWG28UXcFuvAjhIQm,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_002/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_002/output.pdf,2,2,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8833333333333333, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_002.json,0.8949232585596223,abstain,0.668879341365032,abstain,0.3502953209296799,abstain,0.24226683302127855,abstain,,abstain,0.0,abstain
08_crossrefs_citations_001,08_crossrefs_citations,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950080-g30r9sttegKe0j9h4ERz,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_001/meta.json,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_001/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8813725490196078, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/08_crossrefs_citations_001.json,0.9121621621621622,abstain,0.7220966936752131,abstain,0.2467640859660928,abstain,0.23948801988129131,abstain,,abstain,1.0,abstain
10_compact_papers_004,10_compact_papers,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950086-frB2cOQVjdramFnRDTvS,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_004/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_004/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_004/output.pdf,1,1,true,false,0,"[0.08725490196078431, 0.14393939393939395, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-34, 118]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_004.json,0.7735191637630662,abstain,0.6649463331989358,abstain,0.14548062231005446,abstain,0.2950171815692211,abstain,,abstain,1.0,abstain
10_compact_papers_005,10_compact_papers,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783951416-HmjNWArw7qWhaFifFoNb,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/10_compact_papers_005/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_005/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/10_compact_papers_005/output.pdf,2,2,true,false,1,"[0.11764705882352941, 0.09166666666666666, 0.9696078431372549, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[126, 192]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_005.json,0.875124875124875,abstain,0.527636190388469,abstain,1.7584735465948396e-06,abstain,0.13964369921696185,abstain,,abstain,0.0,abstain
10_compact_papers_006,10_compact_papers,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v3,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,prompts/latex_to_typst/retry_v3.txt,ddae6b2041ad58f5500e9df9f986efcd05932da665aa004d21ab6a6fcb4d56be,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951760-IbtTQjUlVMIxfWpijYC6,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_006/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_006/output.pdf,2,2,true,false,1,"[0.11764705882352941, 0.08333333333333333, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_006.json,0.9670122525918944,abstain,0.5169425582266329,abstain,1.1551304280393381e-06,abstain,0.14503571514365193,abstain,,abstain,0.0,abstain
10_compact_papers_011,10_compact_papers,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v3,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,prompts/latex_to_typst/retry_v3.txt,ddae6b2041ad58f5500e9df9f986efcd05932da665aa004d21ab6a6fcb4d56be,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951775-5Hfr8HEMz38XenEK6jXa,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_011/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_011/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08636363636363636, 0.8833333333333333, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[10, 5]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_011.json,0.7628294036061026,abstain,0.6922439411115393,abstain,0.22991884141781924,abstain,0.2916506676857599,abstain,,abstain,1.0,abstain
10_compact_papers_012,10_compact_papers,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950165-G2dzbcGcWjAImnObCwnU,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_012/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_012/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14469696969696969, 0.8931372549019608, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[16, 165]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_012.json,0.7808988764044945,abstain,0.6736852754381365,abstain,0.11801326290425083,abstain,0.27188353256428016,abstain,,abstain,1.0,abstain
10_compact_papers_015,10_compact_papers,metric_test,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783945837-J5ahIBNhkNr19NNk1Pk8,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/10_compact_papers_015/meta.json,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_015/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/10_compact_papers_015/output.pdf,2,2,true,false,0,"[0.1, 0.1431818181818182, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-21, 77]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/10_compact_papers_015.json,0.9549132947976878,abstain,0.6615413841606219,abstain,0.21529114755001977,abstain,0.15595348607528853,abstain,,abstain,1.0,abstain
01_prose_sections_001,01_prose_sections,metric_test,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945086-lJ2rPZD08x4yp0WI65Zw,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/01_prose_sections_001/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/01_prose_sections_001/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.1431818181818182, 0.9019607843137255, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[28, 100]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_001.json,0.9096209912536444,abstain,0.8140898961733346,abstain,0.0674913773847541,abstain,0.15018923076862517,abstain,,abstain,1.0,abstain
08_crossrefs_citations_002,08_crossrefs_citations,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783951462-4I5moVjoA6LhEuLmBslX,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_002/meta.json,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_002/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.9107843137254902, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[34, 123]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/08_crossrefs_citations_002.json,0.8857142857142858,abstain,0.8856043888204808,abstain,0.06505582155662028,abstain,0.1423912322862852,abstain,,abstain,1.0,abstain
08_crossrefs_citations_003,08_crossrefs_citations,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951469-NDYMyjFKue2vkD6DnjlP,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_003/meta.json,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_003/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.9568627450980393, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[79, 140]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/08_crossrefs_citations_003.json,0.8924050632911392,abstain,0.8711186404064658,abstain,0.10985989665884041,abstain,0.1921879164010206,abstain,,abstain,1.0,abstain
07_figures_captions_001,07_figures_captions,metric_test,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783945749-nCFZie02WbWuFuQCNTIb,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_001/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_001/output.pdf,1,1,true,false,0,"[0.030392156862745098, 0.1431818181818182, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-92, 168]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_001.json,0.8913043478260869,abstain,0.8739246611858901,abstain,0.07793854518383317,abstain,0.10704183093087932,abstain,,abstain,1.0,abstain
01_prose_sections_002,01_prose_sections,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951475-3VbUhwguolq3rdNBTxPG,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/01_prose_sections_002/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/01_prose_sections_002/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.10681818181818181, 0.8862745098039215, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[9, 30]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_002.json,0.7942028985507246,abstain,0.7856732091233829,abstain,0.05715485719778021,abstain,0.14922701827133544,abstain,,abstain,1.0,abstain
08_crossrefs_citations_004,08_crossrefs_citations,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950220-lOkjc1m0BP79HyNQlZY0,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_004/meta.json,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_004/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14242424242424243, 0.8813725490196078, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[8, 76]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/08_crossrefs_citations_004.json,0.8773584905660377,abstain,0.8863649656617826,abstain,0.3099388523995299,abstain,0.12067092533352677,abstain,,abstain,1.0,abstain
01_prose_sections_003,01_prose_sections,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950239-VoGQ4HKlIQUI08pd55E1,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_003/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_003/output.pdf,1,1,true,false,0,"[0.11666666666666667, 0.14469696969696969, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-4, 80]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_003.json,0.985645933014354,abstain,0.7116089523138553,abstain,0.20482014980728935,abstain,0.21488469130473856,abstain,,abstain,1.0,abstain
01_prose_sections_004,01_prose_sections,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950243-8cKN81sEA907MduyR4AQ,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_004/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_004/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_004/output.pdf,2,2,true,true,0,"[0.11764705882352941, 0.09015151515151515, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_004.json,0.9702970297029702,abstain,0.7027970540719356,abstain,0.43558970016484777,abstain,0.5093863510939795,abstain,,abstain,1.0,abstain
08_crossrefs_citations_005,08_crossrefs_citations,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950255-nrjWJzK0ReJJvyz5CR4A,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_005/meta.json,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_005/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.13787878787878788, 0.8813725490196078, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[3, 70]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/08_crossrefs_citations_005.json,0.9201277955271566,abstain,0.7378024595993042,abstain,0.3099388523995299,abstain,0.32860671420996035,abstain,,abstain,1.0,abstain
01_prose_sections_006,01_prose_sections,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950262-dRUHD2TH7xVEQWfCZJ2B,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_006/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_006/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_006/output.pdf,1,1,true,false,0,"[0.10686274509803921, 0.14469696969696969, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-14, 115]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_006.json,0.9032258064516128,abstain,0.9168911340383077,abstain,0.11512766308652778,abstain,0.19640970244270997,abstain,,abstain,1.0,abstain
01_prose_sections_007,01_prose_sections,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950265-uaeVlek49W7l0h6aUpFB,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_007/meta.json,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_007/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_007/output.pdf,1,2,false,false,1,"[0.0, 0.0, 1.0, 1.0]",candidate,candidate,null,results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/01_prose_sections_007.json,0.80625,abstain,0.6227705287299519,abstain,0.0016905429667423426,abstain,0.04366177418499191,abstain,,abstain,0.0,abstain
