case_id,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
31565AC8374A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 15: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
87DEB11BA17D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 27: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F493F0253759,true,true,true,true,true,LLM_research_audit,Unblinded sheet 74: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
40522E0F5933,true,true,true,true,true,LLM_research_audit,Unblinded sheet 139: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
80C8B37038D8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 4: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
32D02E20AD11,true,true,true,true,false,LLM_research_audit,Unblinded sheet 76: block_right is visible and the red target covers the displaced table; no cyan residual enclosure was produced.
37116A0C5871,true,true,true,true,true,LLM_research_audit,Unblinded sheet 97: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
224E86A7A5D6,true,true,true,true,false,LLM_research_audit,Unblinded sheet 86: block_right is visible and the red target covers the displaced table; the cyan residual isolates only a thin boundary fragment and is not a useful block localizer.
7D2218C614E1,true,true,true,true,true,LLM_research_audit,Unblinded sheet 36: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
18FEC0D55E0A,true,true,true,true,true,LLM_research_audit,Unblinded sheet 111: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
281B81824D05,true,true,true,true,true,LLM_research_audit,Unblinded sheet 93: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B78230A2E7E0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 78: table_row_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3E26177F9214,true,true,true,true,true,LLM_research_audit,Unblinded sheet 69: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
811A69D3699F,true,true,true,true,true,LLM_research_audit,Unblinded sheet 29: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
29D2B4A5D294,true,true,true,true,true,LLM_research_audit,Unblinded sheet 140: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E29C5932AAB5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 64: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
646A060349E3,true,true,true,true,true,LLM_research_audit,Unblinded sheet 18: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F4AF9D407366,true,true,true,true,true,LLM_research_audit,Unblinded sheet 101: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F08C91DC76E6,true,true,true,true,true,LLM_research_audit,Unblinded sheet 14: list_item_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
432CAF6C7E88,true,true,true,true,true,LLM_research_audit,Unblinded sheet 148: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
60686938138B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 143: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
