case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
27D74DFB20CD,B,06_tables_moderate_034,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__block_right__s2.pdf,2,"[0.126493, 0.273715, 0.884541, 0.751475]",2,"[0.126493, 0.273715, 0.884541, 0.751475]",2,"[0.10196078431372549, 0.25833333333333336, 0.8774509803921569, 0.9477272727272728]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 96: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F43049EAFDA4,A,06_tables_moderate_034,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_034__local_occlusion__s2.pdf,2,"[0.43801, 0.474374, 0.556684, 0.550816]",2,"[0.43801, 0.474374, 0.556684, 0.550816]",2,"[0.4362745098039216, 0.4734848484848485, 0.557843137254902, 0.5515151515151515]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.956; localization rated yes.
F23F65514DF8,B,06_tables_moderate_034,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_034__table_column_occlusion__s2.pdf,2,"[0.43801, 0.273715, 0.556684, 0.751475]",2,"[0.43801, 0.273715, 0.556684, 0.751475]",2,"[0.4362745098039216, 0.2727272727272727, 0.557843137254902, 0.7515151515151515]",96,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_096_06_tables_moderate_034.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 96: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
BCF29038EEF3,B,06_tables_moderate_035,06_tables_moderate,text_deletion,2,content,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_035__text_deletion__s2.pdf,0,"[0.128436, 0.753974, 0.849051, 0.778289]",0,"[0.128436, 0.753974, 0.849051, 0.778289]",0,"[0.1284313725490196, 0.7545454545454545, 0.8490196078431372, 0.7780303030303031]",97,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_097_06_tables_moderate_035.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 97: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
37116A0C5871,B,06_tables_moderate_035,06_tables_moderate,block_right,2,layout,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_035__block_right__s2.pdf,1,"[0.126436, 0.271823, 0.884469, 0.776777]",1,"[0.126436, 0.271823, 0.884469, 0.776777]",1,"[0.10098039215686275, 0.23030303030303031, 0.8774509803921569, 0.946969696969697]",97,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_097_06_tables_moderate_035.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 97: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
85F14387D26C,B,06_tables_moderate_035,06_tables_moderate,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/06_tables_moderate_035__local_occlusion__s2.pdf,1,"[0.437947, 0.483904, 0.556618, 0.564696]",1,"[0.437947, 0.483904, 0.556618, 0.564696]",1,"[0.4362745098039216, 0.4825757575757576, 0.557843137254902, 0.5659090909090909]",97,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_097_06_tables_moderate_035.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.946; localization rated yes.
4CDC2CDC752C,B,06_tables_moderate_035,06_tables_moderate,table_column_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/06_tables_moderate/audit/06_tables_moderate_035__table_column_occlusion__s2.pdf,1,"[0.437947, 0.271823, 0.556618, 0.776777]",1,"[0.437947, 0.271823, 0.556618, 0.776777]",1,"[0.42745098039215684, 0.27045454545454545, 0.5607843137254902, 0.7780303030303031]",97,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_097_06_tables_moderate_035.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 97: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A1EC9BF11B0E,A,07_figures_captions_001,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_001__text_deletion__s2.pdf,0,"[0.132526, 0.142851, 0.264117, 0.164588]",0,"[0.132526, 0.142851, 0.264117, 0.164588]",0,"[0.13333333333333333, 0.14469696969696969, 0.26372549019607844, 0.1606060606060606]",98,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_098_07_figures_captions_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 98: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C978CD70E2E7,B,07_figures_captions_001,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_001__block_right__s2.pdf,0,"[0.132526, 0.142851, 0.883896, 0.192262]",0,"[0.132526, 0.142851, 0.883896, 0.192262]",0,"[0.13333333333333333, 0.1431818181818182, 0.884313725490196, 0.19242424242424241]",98,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_098_07_figures_captions_001.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.988)."
6CBDCC4528C9,A,07_figures_captions_001,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_001__local_occlusion__s2.pdf,0,"[0.441239, 0.163603, 0.558844, 0.171509]",0,"[0.441239, 0.163603, 0.558844, 0.171509]",0,"[0.44019607843137254, 0.16287878787878787, 0.5598039215686275, 0.17272727272727273]",98,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_098_07_figures_captions_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 98: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
3EE067D85F5F,A,07_figures_captions_001,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_001__figure_occlusion__s2.pdf,0,"[0.451397, 0.371444, 0.548603, 0.38946]",0,"[0.451397, 0.371444, 0.548603, 0.38946]",0,"[0.45, 0.3704545454545455, 0.55, 0.39015151515151514]",98,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_098_07_figures_captions_001.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The figure_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.889; localization rated yes.
8DCB174DF9D3,A,07_figures_captions_002,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_002__text_deletion__s2.pdf,0,"[0.543216, 0.416469, 0.635355, 0.430243]",0,"[0.543216, 0.416469, 0.635355, 0.430243]",0,"[0.5431372549019607, 0.4174242424242424, 0.6352941176470588, 0.4303030303030303]",99,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_099_07_figures_captions_002.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The text_deletion label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.925; localization rated yes.
68761E053EE1,A,07_figures_captions_002,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_002__block_right__s2.pdf,0,"[0.117647, 0.619969, 0.898506, 0.650851]",0,"[0.117647, 0.619969, 0.898506, 0.650851]",0,"[0.11764705882352941, 0.6212121212121212, 0.8990196078431373, 0.6507575757575758]",99,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_099_07_figures_captions_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 99: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B235EFBA43F5,A,07_figures_captions_002,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_002__local_occlusion__s2.pdf,0,"[0.438745, 0.63294, 0.561068, 0.637881]",0,"[0.438745, 0.63294, 0.561068, 0.637881]",0,"[0.4372549019607843, 0.6318181818181818, 0.5627450980392157, 0.6386363636363637]",99,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_099_07_figures_captions_002.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.706; localization rated yes.
48ADF3A15307,A,07_figures_captions_002,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_002__figure_occlusion__s2.pdf,0,"[0.451397, 0.408549, 0.548603, 0.454107]",0,"[0.451397, 0.408549, 0.548603, 0.454107]",0,"[0.4470588235294118, 0.4075757575757576, 0.55, 0.4553030303030303]",99,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_099_07_figures_captions_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 99: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7D850B745BEB,B,07_figures_captions_003,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_003__text_deletion__s2.pdf,0,"[0.538236, 0.416469, 0.584831, 0.430243]",0,"[0.538236, 0.416469, 0.584831, 0.430243]",0,"[0.5392156862745098, 0.4166666666666667, 0.5843137254901961, 0.43106060606060603]",100,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_100_07_figures_captions_003.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The text_deletion label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.902; localization rated yes.
6CB93A7DA463,B,07_figures_captions_003,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_003__block_right__s2.pdf,0,"[0.117647, 0.808453, 0.898506, 0.839334]",0,"[0.117647, 0.808453, 0.898506, 0.839334]",0,"[0.11764705882352941, 0.8090909090909091, 0.8990196078431373, 0.8393939393939394]",100,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_100_07_figures_captions_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 100: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
40479150AE61,B,07_figures_captions_003,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_003__local_occlusion__s2.pdf,0,"[0.438745, 0.821423, 0.561068, 0.826364]",0,"[0.438745, 0.821423, 0.561068, 0.826364]",0,"[0.4372549019607843, 0.8204545454545454, 0.5627450980392157, 0.8272727272727273]",100,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_100_07_figures_captions_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 100: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
16DEEE4377A8,B,07_figures_captions_003,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_003__figure_occlusion__s2.pdf,0,"[0.451397, 0.487712, 0.548603, 0.563428]",0,"[0.451397, 0.487712, 0.548603, 0.563428]",0,"[0.45, 0.4863636363636364, 0.55, 0.5643939393939394]",100,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_100_07_figures_captions_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 100: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D0125BC96A80,B,07_figures_captions_004,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_004__text_deletion__s2.pdf,0,"[0.800802, 0.6505, 0.850499, 0.664274]",0,"[0.800802, 0.6505, 0.850499, 0.664274]",0,"[0.8009803921568628, 0.6507575757575758, 0.85, 0.6621212121212121]",101,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_101_07_figures_captions_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 101: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0B6B97E2E0B6,A,07_figures_captions_004,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_004__block_right__s2.pdf,0,"[0.117647, 0.633392, 0.898497, 0.681381]",0,"[0.117647, 0.633392, 0.898497, 0.681381]",0,"[0.11764705882352941, 0.6333333333333333, 0.8980392156862745, 0.681060606060606]",101,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_101_07_figures_captions_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 101: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5BD44E9D38F7,B,07_figures_captions_004,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_004__local_occlusion__s2.pdf,0,"[0.438741, 0.653548, 0.561063, 0.661226]",0,"[0.438741, 0.653548, 0.561063, 0.661226]",0,"[0.4411764705882353, 0.6522727272727272, 0.5627450980392157, 0.6643939393939394]",101,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_101_07_figures_captions_004.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.617; localization rated yes.
F4AF9D407366,B,07_figures_captions_004,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_004__figure_occlusion__s2.pdf,0,"[0.451397, 0.443409, 0.548603, 0.491704]",0,"[0.451397, 0.443409, 0.548603, 0.491704]",0,"[0.4470588235294118, 0.44242424242424244, 0.5529411764705883, 0.49242424242424243]",101,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_101_07_figures_captions_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 101: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E7277905EC4F,B,07_figures_captions_005,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_005__text_deletion__s2.pdf,0,"[0.576051, 0.619204, 0.695, 0.632978]",0,"[0.576051, 0.619204, 0.695, 0.632978]",0,"[0.5754901960784313, 0.6204545454545455, 0.6950980392156862, 0.6333333333333333]",102,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_102_07_figures_captions_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 102: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
76024F1EF9A0,A,07_figures_captions_005,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_005__block_right__s2.pdf,0,"[0.117647, 0.619204, 0.898506, 0.650086]",0,"[0.117647, 0.619204, 0.898506, 0.650086]",0,"[0.11764705882352941, 0.6204545454545455, 0.8990196078431373, 0.65]",102,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_102_07_figures_captions_005.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.956)."
6EBB8D787842,A,07_figures_captions_005,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_005__local_occlusion__s2.pdf,0,"[0.438745, 0.632174, 0.561068, 0.637115]",0,"[0.438745, 0.632174, 0.561068, 0.637115]",0,"[0.4372549019607843, 0.6310606060606061, 0.5627450980392157, 0.6378787878787879]",102,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_102_07_figures_captions_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 102: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9927D241421B,B,07_figures_captions_005,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_005__figure_occlusion__s2.pdf,0,"[0.451397, 0.408228, 0.548603, 0.453663]",0,"[0.451397, 0.408228, 0.548603, 0.453663]",0,"[0.45, 0.4075757575757576, 0.55, 0.45454545454545453]",102,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_102_07_figures_captions_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 102: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9229752F77B7,A,07_figures_captions_006,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_006__text_deletion__s2.pdf,0,"[0.439198, 0.451663, 0.500517, 0.465437]",0,"[0.439198, 0.451663, 0.500517, 0.465437]",0,"[0.44019607843137254, 0.45151515151515154, 0.5, 0.4628787878787879]",103,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_103_07_figures_captions_006.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The text_deletion label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.786; localization rated yes.
29B182D008EC,A,07_figures_captions_006,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_006__block_right__s2.pdf,0,"[0.123629, 0.142851, 0.892862, 0.192262]",0,"[0.123629, 0.142851, 0.892862, 0.192262]",0,"[0.12450980392156863, 0.14393939393939395, 0.8911764705882353, 0.19242424242424241]",103,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_103_07_figures_captions_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 103: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C44C2427CBFC,A,07_figures_captions_006,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_006__local_occlusion__s2.pdf,0,"[0.439844, 0.163603, 0.560307, 0.171509]",0,"[0.439844, 0.163603, 0.560307, 0.171509]",0,"[0.43823529411764706, 0.16287878787878787, 0.5617647058823529, 0.17272727272727273]",103,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_103_07_figures_captions_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 103: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A6C59248FC9A,A,07_figures_captions_006,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_006__figure_occlusion__s2.pdf,0,"[0.451397, 0.522906, 0.548603, 0.598621]",0,"[0.451397, 0.522906, 0.548603, 0.598621]",0,"[0.45, 0.521969696969697, 0.55, 0.5992424242424242]",103,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_103_07_figures_captions_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 103: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
117A3F10741D,B,07_figures_captions_007,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_007__text_deletion__s2.pdf,0,"[0.117647, 0.467791, 0.332264, 0.481565]",0,"[0.117647, 0.467791, 0.332264, 0.481565]",0,"[0.11862745098039215, 0.4681818181818182, 0.3323529411764706, 0.4825757575757576]",104,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_104_07_figures_captions_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 104: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A1E13958E2F5,B,07_figures_captions_007,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_007__block_right__s2.pdf,0,"[0.117647, 0.416469, 0.898515, 0.498674]",0,"[0.117647, 0.416469, 0.898515, 0.498674]",0,"[0.11764705882352941, 0.4166666666666667, 0.8980392156862745, 0.4962121212121212]",104,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_104_07_figures_captions_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 104: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
7FD537847797,A,07_figures_captions_007,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_007__local_occlusion__s2.pdf,0,"[0.438749, 0.450995, 0.561073, 0.464148]",0,"[0.438749, 0.450995, 0.561073, 0.464148]",0,"[0.4372549019607843, 0.45, 0.5676470588235294, 0.46515151515151515]",104,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_104_07_figures_captions_007.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.814; localization rated yes.
C78B39DAAE42,B,07_figures_captions_007,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_007__figure_occlusion__s2.pdf,0,"[0.451397, 0.33625, 0.548603, 0.354265]",0,"[0.451397, 0.33625, 0.548603, 0.354265]",0,"[0.45, 0.33560606060606063, 0.55, 0.3553030303030303]",104,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_104_07_figures_captions_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 104: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D269B5C1F59A,A,07_figures_captions_008,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_008__text_deletion__s2.pdf,0,"[0.618753, 0.588611, 0.662425, 0.602385]",0,"[0.618753, 0.588611, 0.662425, 0.602385]",0,"[0.6186274509803922, 0.5893939393939394, 0.6627450980392157, 0.6]",105,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_105_07_figures_captions_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 105: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
B5ACC546839A,A,07_figures_captions_008,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_008__block_right__s2.pdf,0,"[0.117647, 0.80654, 0.898506, 0.837421]",0,"[0.117647, 0.80654, 0.898506, 0.837421]",0,"[0.11764705882352941, 0.8075757575757576, 0.8990196078431373, 0.8371212121212122]",105,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_105_07_figures_captions_008.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.956)."
06ED86CDEE37,A,07_figures_captions_008,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_008__local_occlusion__s2.pdf,0,"[0.438745, 0.81951, 0.561068, 0.824451]",0,"[0.438745, 0.81951, 0.561068, 0.824451]",0,"[0.4372549019607843, 0.8181818181818182, 0.5627450980392157, 0.8257575757575758]",105,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_105_07_figures_captions_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 105: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
